chembl_id,canonical_smiles
CHEMBL6701,COc1c2occc2c(CN2CCCCC2)c2ccc(=O)oc12.Cl
CHEMBL6648,NS(=O)(=O)c1cccc2ccccc12
CHEMBL6456,Oc1ccc(/C(=C(/c2ccccc2)C(F)(F)F)C(F)(F)F)cc1
CHEMBL268098,O=c1cc(C(F)(F)F)c2cc3c(cc2o1)NCCC3
CHEMBL7087,NCCc1ccc(S(N)(=O)=O)cc1
CHEMBL6888,Clc1ccc2nc(N3CCNCC3)c(Sc3ccccc3)nc2c1
CHEMBL6977,NS(=O)(=O)c1cc(C(=O)NN2Cc3ccccc3C2CO)ccc1Cl
CHEMBL267142,N#Cc1ccc(-c2cc(C(N)=O)c(Cl)nn2)cc1
CHEMBL266980,CN1CCCCC1=N
CHEMBL269560,NC1=NC(CC2CCCCC2)CCC1
CHEMBL6875,NC1=NC(Cc2ccccc2)CCC1
CHEMBL6876,CCC(c1ccc(O)cc1)C(CCBr)c1ccc(O)cc1
CHEMBL267270,O=c1cc(C(F)(F)F)c2cc3c(cc2o1)NCCC3C(F)(F)F
CHEMBL6805,Cc1c(-c2ccc(Cl)cc2)nnc(Cl)c1C(N)=O
CHEMBL6734,CSc1nnc(-c2ccncc2)cc1C(N)=O
CHEMBL6824,Cc1cc(CCCCCCCOc2ccc(C3=NC(C)(C)CO3)cc2)on1
CHEMBL6825,CCOC(=O)c1ccc(N/C(S)=N/c2cc3c(cc2C)SC(C)(C)CC3(C)C)cc1
CHEMBL216755,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OC(Cl)C(Cl)(Cl)Cl
CHEMBL6751,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OCC(Cl)(Cl)Cl
CHEMBL268628,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)CCl
CHEMBL6396,Cc1cc(O)nc2c3c(ccc12)OC(C)(C)[C@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)C12CCC(C)(C(=O)O1)C2(C)C
CHEMBL266928,O=c1cc(C(F)(F)F)c2cc3c(cc2o1)NCCC3C(F)(F)C(F)(F)F
CHEMBL262528,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccccc1
CHEMBL6440,CN1Cc2c(C(=O)OCC3CC3)ncn2-c2ccc(Cl)cc2C1=O
CHEMBL266195,C=CCc1ccccc1OCC(O)CNC(C)C
CHEMBL6441,CC1=CC(C)(C)Nc2cc3oc(=O)cc(C(F)(F)F)c3cc21
CHEMBL6530,CCC1CCN(C)c2cc3oc(=O)cc(C(F)(F)F)c3cc21
CHEMBL6529,Cc1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL6357,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2ccccn2)cc1
CHEMBL6855,CCCC1CCNc2cc3oc(=O)cc(C(F)(F)F)c3cc21
CHEMBL6699,O=C(C(=O)N1CCCCC1C(=O)OCCS(=O)(=O)c1ccccc1)c1ccccc1
CHEMBL6740,CC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OCCCc1cccnc1
CHEMBL7055,N#Cc1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL7056,Fc1cccc2nc(N3CCNCC3)cnc12
CHEMBL266543,Clc1cccc2nc(N3CCNCC3)cnc12
CHEMBL6850,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2cccc(C(=O)O)c2)cc1
CHEMBL6847,NC(=O)c1cc(-c2ccncc2)nnc1Cl
CHEMBL6865,CC1=C(C(=O)OC(C)(C)C)N2C(=O)/C(=C\OC(=O)C(C)(C)C)[C@H]2S(=O)(=O)C1
CHEMBL6820,CNC1C2CCC(C2)C1C
CHEMBL538393,CN(C)C1(C)C2CCC(C2)C1(C)C
CHEMBL6737,COc1ccc(OC)c(C[C@@H](C)N)c1
CHEMBL269153,FC(F)(F)c1ccc2nc(N3CCNCC3)c(Sc3ccccc3)nc2c1
CHEMBL6797,CC[N+](CC)(CC)Cc1c2ccoc2c(OC)c2oc(=O)ccc12.[Cl-]
CHEMBL7074,Cc1cc([N+](=O)[O-])ccc1/N=C(\S)Nc1ccc2c(c1)C(C)(C)CC(C)(C)S2
CHEMBL7075,CC1(C)CC(C)(C)c2cc(NC(=S)Nc3ccc([N+](=O)[O-])cc3)ccc2S1
CHEMBL6907,C[C@H](N)Cc1c2ccoc2c(C(F)(F)F)c2ccoc12.Cl
CHEMBL6861,CC(C)OC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2
CHEMBL6862,CCCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2
CHEMBL7192,CCC(c1ccc(O)cc1)C(CCF)c1ccc(O)cc1
CHEMBL7203,CCC(c1ccc(O)cc1)C(CCCl)c1ccc(O)cc1
CHEMBL7301,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1
CHEMBL6834,CC1=CC2[C@@]3(O)[C@H](C)C[C@]4(OC(=O)CCCCCCC[C@H]5C[C@@H]5C)[C@H]([C@@H]3C(C)=C(CO)C[C@]2(O)C1=O)C4(C)C
CHEMBL269703,CCC1COC(c2ccc(OCCCCCCCc3cc(C)no3)cc2)=N1
CHEMBL6758,Cc1cc(=O)n(C(=O)OC(C)(C)C)c2c3c(ccc12)OC(C)(C)[C@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)C12CCC(C)(C(=O)O1)C2(C)C
CHEMBL268653,Cc1c(O)nc2c3c(ccc2c1C)OC(C)(C)[C@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)C12CCC(C)(C(=O)O1)C2(C)C
CHEMBL269559,CC1(C)Oc2ccc3ccc(=O)oc3c2[C@@H](OC(=O)C23CCC(C)(C(=O)O2)C3(C)C)[C@H]1OC(=O)C12CCC(C)(C(=O)O1)C2(C)C
CHEMBL411,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
CHEMBL6752,COC(=O)c1ncn2c1CN(C)C(=O)c1sccc1-2
CHEMBL268113,CC(C)CC(=O)C(=O)N1CCCCC1C(=O)OCCCc1cccnc1
CHEMBL6714,O=C(C(=O)N1CCCCC1C(=O)OCCCc1cccnc1)c1ccccc1
CHEMBL6654,CCC1Nc2cc3oc(=O)cc(C(F)(F)F)c3cc2CC1C
CHEMBL413262,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccc(Cl)cc1
CHEMBL387089,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccccc1[N+](=O)[O-]
CHEMBL263608,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1
CHEMBL267665,CCOC(=O)c1ncn2c1CN(C)C(=O)c1ccccc1-2
CHEMBL6835,COCc1c2ccoc2c(OC)c2oc(=O)ccc12
CHEMBL268856,CCC(c1ccc(O)cc1)C(CCI)c1ccc(O)cc1
CHEMBL412,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O
CHEMBL6916,CC(=O)N1CCN(c2cnc3cc(Cl)ccc3n2)CC1
CHEMBL6992,CN1CCN(c2cnc3cc(Cl)ccc3n2)CC1
CHEMBL6606,CS(=O)(=O)c1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL6634,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(N)c3ccccc3)[C@H]2SC1
CHEMBL6633,Nc1nccc(Nc2ccc(S(N)(=O)=O)cc2)n1
CHEMBL6635,CCO[C@H]1O[C@@H]2O[C@@]3(C)CCC4[C@H](C)CCC([C@H]1C)[C@]42OO3
CHEMBL6577,COc1c2occc2c(CO)c2ccc(=O)oc12
CHEMBL6589,COc1c2occc2c(CN2CCN(C)CC2)c2ccc(=O)oc12.Cl
CHEMBL267936,CNC1(C)C2CCC(C2)C1(C)C
CHEMBL6491,CNC1C2CCC(C2)C1(C)C
CHEMBL269237,CCOc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)nn1
CHEMBL6624,COc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)nn1
CHEMBL266240,Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O
CHEMBL6685,NS(=O)(=O)c1nc2ccc(O)cc2s1
CHEMBL6698,Oc1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL7030,CNC1CC2CCC1(C)C2(C)C
CHEMBL7041,CNC1CC2CCC1C2
CHEMBL384532,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OC(C)(C)C(Cl)(Cl)Cl
CHEMBL14,C[N+](C)(C)CCOC(N)=O.[Cl-]
CHEMBL268808,COC(=O)C1=CCCNC1
CHEMBL6986,COC(=O)CC/C=C\CC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/CC(C)(O)CCCCO
CHEMBL440267,C=CCNc1cccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)cc1=O
CHEMBL6873,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(C)=O)C(C)C)C(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1
CHEMBL6738,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1
CHEMBL425625,CCCC(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1
CHEMBL268175,C=CCOc1noc2c1CNCC2.Cl
CHEMBL6587,Cl.c1ccc(COc2noc3c2CNCC3)cc1
CHEMBL6568,CCN1CCc2onc(OC)c2C1.Cl
CHEMBL6569,O=[N+]([O-])c1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL6387,CCCNc1ncnc2c1ncn2Cc1ccccc1F
CHEMBL269366,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O
CHEMBL6407,CN(C)N=Nc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OC(C)(C)C)ncn1-2
CHEMBL6814,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(N=C=S)cc2C1=O
CHEMBL268915,CC(=O)OCC1=C[C@H]2[C@@H]3C(C)(C)[C@]3(OC(=O)Cc3ccccc3)C[C@@H](C)[C@]2(O)C2C=C(C)C(=O)[C@@]2(O)C1
CHEMBL386851,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc(-c2ccccc2)cc1
CHEMBL383935,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc(/N=N\c2ccc([N+](=O)[O-])cc2)cc1
CHEMBL426151,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc(S(=O)(=O)F)cc1
CHEMBL268413,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](NC(=O)OCC2=C(C(=O)OC(C)(C)C)N3C(=O)[C@@H](Cl)[C@@H]3S(=O)(=O)C2)[C@@H](O)[C@H](C)O1
CHEMBL216753,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Sc1ccccc1
CHEMBL384151,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Sc1ccc(Cl)cc1
CHEMBL269774,CCNc1ncnc2c1ncn2Cc1ccccc1F
CHEMBL16,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
CHEMBL269775,CC(CN1CCCCC1)OC(=O)[C@@H]1CCCN1C(=O)C(=O)C(C)(C)C
CHEMBL413,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
CHEMBL269732,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
CHEMBL6367,CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1
CHEMBL6373,Br.Oc1noc2c1CNCC2
CHEMBL6374,CN1CC[N+](C)(CCCOc2c3occc3cc3ccc(=O)oc23)CC1.[Br-]
CHEMBL268832,C[N+](C)(C)CCCOc1c2occc2cc2ccc(=O)oc12.[Br-]
CHEMBL6837,Brc1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL7146,Nc1ccc(S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL266026,Nc1ccc(S(=O)(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL269122,Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL268439,Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1
CHEMBL7290,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc([N+](=O)[O-])cc2C1=O
CHEMBL6668,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(C#N)nn3)cccc12
CHEMBL402580,O=C1Nc2ccccc2C12OCCS2
CHEMBL6798,O=C1Nc2ccccc2C12SCCS2
CHEMBL267835,CNC(=O)c1cc(Cl)nnc1Cl
CHEMBL6670,Clc1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL269706,CCOc1noc2c1CN(C)CC2.Cl
CHEMBL414,NS(=O)(=O)c1ccc(C(=O)O)cc1
CHEMBL6784,NS(=O)(=O)c1ccc(CCO)cc1
CHEMBL6659,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(I)cc2C1=O
CHEMBL269705,CCOC(=O)c1ncn2c1C1CCCN1C(=O)c1cc(Cl)ccc1-2
CHEMBL6839,C/N=c1\ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)ccc1O
CHEMBL6849,NS(=O)(=O)c1cc(C(=O)NN2Cc3ccccc3C2C(=O)O)ccc1Cl
CHEMBL266169,CN(N=O)c1ccccc1
CHEMBL6919,NS(=O)(=O)c1ccc(CO)cc1
CHEMBL267192,CNc1ncnc2c1ncn2Cc1ccc(N)cc1
CHEMBL269058,N=C1CCCCN1
CHEMBL6429,N#Cc1ccc(-c2cc(C(N)=O)c(Cl)nn2)cc1Cl
CHEMBL6439,NC(=O)c1cc(-c2ccc([N+](=O)[O-])cc2)nnc1Cl
CHEMBL269733,CN(N=O)c1cc(O)ccc1O
CHEMBL6564,COc1c2occc2c(COCCCO)c2ccc(=O)oc12
CHEMBL6565,CNc1ncnc2c1ncn2Cc1ccccc1
CHEMBL266037,CNc1ncnc2c1ncn2Cc1cccc(OCc2ccccc2)c1
CHEMBL6713,COc1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL6704,CNc1ncnc2c1ncn2Cc1cccc(F)c1
CHEMBL6705,Nc1ccccc1S(N)(=O)=O
CHEMBL6753,Cn1nc(S(N)(=O)=O)sc1=N
CHEMBL265674,Nc1nnc(S(N)(=O)=O)s1
CHEMBL6852,Nc1cccc(S(N)(=O)=O)c1
CHEMBL6656,NC1=Nc2ccccc2CC1
CHEMBL6657,CCCC1CCN=C(N)C1
CHEMBL265672,CC1CCCC(N)=N1
CHEMBL268177,Nc1ccc(S(N)(=O)=O)cc1I
CHEMBL268787,CCN(CC)c1ncnc2c1ncn2Cc1ccccc1F
CHEMBL6726,Nc1nc(N)c2c([S+]([O-])c3ccc4ccccc4c3)cccc2n1
CHEMBL6723,CNc1ncnc2c1ncn2Cc1ccc(F)cc1F
CHEMBL269154,O=C(C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1)c1ccccc1
CHEMBL6809,O=C(C(=O)N1CCC[C@H]1C(=O)OCCS(=O)(=O)c1ccccc1)c1ccccc1
CHEMBL6644,COc1cccc2c1C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C
CHEMBL267667,COc1cccc(CC(=O)O)c1-c1ccc(Cl)cc1
CHEMBL6642,Nc1nc(N)c2c([S+]([O-])c3ccc(Cl)c(Cl)c3)cccc2n1
CHEMBL269059,Nc1nc(O)c2cc([S+]([O-])c3ccc4ccccc4c3)ccc2n1
CHEMBL6599,C/C(=C\Cn1oc(=O)[nH]c1=O)c1ccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)cc1
CHEMBL265622,C/C(=C\Cn1sc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1
CHEMBL414011,COc1ccc2ncc(N3CCNCC3)nc2c1
CHEMBL266170,O=[N+]([O-])c1ccc2ncc(N3CCNCC3)nc2c1
CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
CHEMBL6901,Clc1cc2ncc(N3CCNCC3)nc2cc1Cl
CHEMBL6991,Nc1nc(O)c2cc(Sc3ccc4ccccc4c3)ccc2n1
CHEMBL269046,CNc1ncnc2c1ncn2Cc1c(F)cccc1Cl
CHEMBL7132,C[C@@H](N)Cc1c2ccoc2c(C(F)(F)F)c2ccoc12.Cl
CHEMBL263083,C[C@H](N)Cc1c2ccoc2c(Br)c2ccoc12.Cl
CHEMBL6706,C[C@@H](N)Cc1c2ccoc2c(Br)c2ccoc12.Cl
CHEMBL266432,Nc1nc2ccccc2nc1N1CCNCC1
CHEMBL269076,CC1CC(N)=NC(C)C1
CHEMBL7010,CCNC1C2CCC(C2)C1c1ccccc1
CHEMBL268543,CN(C)C1CC2CCC1(C)C2(C)C
CHEMBL7078,CCCCCCCCC#Cc1ccc2c(c1OC)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C
CHEMBL267144,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2ccccc2N1C
CHEMBL7057,CCN(C)c1ncnc2c1ncn2Cc1ccccc1F
CHEMBL266930,Fc1ccccc1Cn1cnc2c(NC3CCCC3)ncnc21
CHEMBL6787,CNc1ncnc2c1ncn2Cc1cc(F)ccc1F
CHEMBL6817,CN(C)c1ncnc2c1ncn2Cc1c(F)cccc1F
CHEMBL267163,CNc1ncnc2c1ncn2Cc1c(F)cccc1F
CHEMBL386440,CSCC[C@H](NC(=O)[C@H](CO)NC(=O)NNC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)O)[C@@H](C)O
CHEMBL262228,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)O
CHEMBL7303,COC(=O)C1=CCCN(C)C1
CHEMBL269018,CC(=O)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL268356,CCOC(=O)c1cccc(N2C(N)=NC(N)=NC2(C)C)c1
CHEMBL7236,Oc1nc2ccccc2nc1N1CCNCC1
CHEMBL268584,Nc1nc(N)c2cc(S(=O)(=O)c3ccc4ccccc4c3)ccc2n1
CHEMBL266660,CC(C)CC(=O)C(=O)N1CCC[C@H]1C(=O)OCCS(=O)(=O)c1ccccc1
CHEMBL6449,CC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1
CHEMBL269305,CCC1CC(C)c2cc3c(C(F)(F)F)cc(=O)oc3cc2N1
CHEMBL415289,CC1CCNc2cc3oc(=O)cc(C(F)(F)F)c3cc21
CHEMBL7298,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccccc2C1=O
CHEMBL427826,CC1(C)N=C(N)N=C(N)N1c1ccc(C(F)(F)F)cc1
CHEMBL414010,Cc1oc(-c2ccc(Cl)cc2)nc1COc1cccc(/C=C/C(C)n2oc(=O)[nH]c2=O)c1
CHEMBL440085,COc1noc2c1CN(C)CC2.Cl
CHEMBL7018,CC#CCOc1noc2c1CNCC2.Cl
CHEMBL7029,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1
CHEMBL7070,Cc1cccc(N2C(N)=NC(N)=NC2(C)C)c1
CHEMBL415293,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(Cl)cc2C1=O
CHEMBL266088,FC(F)(F)c1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL6684,Nc1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL7004,Cc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL6710,C[C@@H](N)Cc1c2c(c(Br)c3c1OCC3)OCC2.Cl
CHEMBL6807,C=C(Br)COc1noc2c1CNCC2.Cl
CHEMBL6767,C#CCOc1noc2c1CNCC2.Cl
CHEMBL6838,C[C@H](N)Cc1c2ccoc2cc2ccoc12.Cl
CHEMBL6375,C/C=C/COc1noc2c1CNCC2.Cl
CHEMBL6377,CC(C)COc1noc2c1CNCC2.Cl
CHEMBL428334,COc1c2occc2c(CN2CCOCC2)c2ccc(=O)oc12.Cl
CHEMBL6451,COc1noc2c1CNCC2.Cl
CHEMBL6452,C[C@@H](N)Cc1c2c(c(C(F)(F)F)c3c1OCC3)OCC2.Cl
CHEMBL6453,CCCCCCCCC#Cc1ccc2c(c1)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C
CHEMBL6801,O=C(O)C1CN(c2cnc3ccccc3n2)CCN1
CHEMBL6780,c1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL263084,CN1CCN(c2nc3ccc(S(N)(=O)=O)cc3nc2Cl)CC1
CHEMBL6721,CCC1CC(CC)c2cc3c(C(F)(F)F)cc(=O)oc3cc2N1
CHEMBL416,COc1c2occc2cc2ccc(=O)oc12
CHEMBL415475,COc1cccc(-c2ccc(Cl)cc2)c1CC(=O)O
CHEMBL266319,COc1cccc(N2C(N)=NC(N)=NC2(C)C)c1
CHEMBL6695,O=C1CN(c2cnc3ccccc3n2)CCN1
CHEMBL6756,Fc1cccc2ncc(N3CCNCC3)nc12
CHEMBL6712,CC(C)NCC(O)COc1ccc(CCOCC2CCCC2)cc1
CHEMBL7237,CC(C)CC(=O)C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1
CHEMBL7238,CN(C=O)c1ncnc2c1ncn2Cc1ccccc1F
CHEMBL412607,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc(C(F)(F)F)cc1
CHEMBL266943,COC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2
CHEMBL7009,COC(=O)c1ncn2c1CN(C)C(=O)c1ccccc1-2
CHEMBL428674,COc1c2occc2c(CN(CCO)CCO)c2ccc(=O)oc12.Cl
CHEMBL269704,CC1(C)N=C(N)N=C(N)N1c1cccc(OCc2ccc(Cl)c(Cl)c2)c1
CHEMBL6661,CC(C)(C)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL6749,CC(CCc1ccc(F)cc1)NCC(O)COc1ccc(CCOCC2CCC2)cc1
CHEMBL268809,NS(=O)(=O)c1cccc2cccnc12
